----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
optimisation finished successfully after 132 iterations, 258 evaluations
accept destroy segment 1148
random destroy transition at 500
optimisation finished successfully after 244 iterations, 407 evaluations
random create transition at 1600
optimisation finished successfully after 101 iterations, 212 evaluations
random create transition at 1601
random destroy transition at 1602
optimisation finished successfully after 104 iterations, 205 evaluations
random destroy transition at 1603
optimisation failed with message Maximum number of function evaluations has been exceeded. after 670 iterations, 1600 evaluations
random create transition at 1608
optimisation finished successfully after 102 iterations, 240 evaluations
random create transition at 500
optimisation finished successfully after 80 iterations, 192 evaluations
random create transition at 503
optimisation finished successfully after 86 iterations, 188 evaluations
random destroy transition at 504
optimisation finished successfully after 111 iterations, 200 evaluations
accept destroy segment 504
random destroy transition at 505
optimisation failed with message Maximum number of function evaluations has been exceeded. after 227 iterations, 1600 evaluations
random create transition at 1609
optimisation finished successfully after 135 iterations, 247 evaluations
accept create segment at 1609
random create transition at 505
optimisation finished successfully after 111 iterations, 217 evaluations
accept create segment at 505
random destroy transition at 822
optimisation finished successfully after 105 iterations, 202 evaluations
accept destroy segment 822
random destroy transition at 825
optimisation finished successfully after 61 iterations, 143 evaluations
accept destroy segment 825
random create transition at 826
random create transition at 1610
optimisation finished successfully after 85 iterations, 192 evaluations
accept create segment at 1610
random destroy transition at 1611
optimisation finished successfully after 85 iterations, 166 evaluations
random destroy transition at 1612
optimisation finished successfully after 121 iterations, 231 evaluations
accept destroy segment 1612
random create transition at 1615
optimisation finished successfully after 153 iterations, 274 evaluations
random create transition at 1616
optimisation finished successfully after 138 iterations, 252 evaluations
random destroy transition at 1617
optimisation finished successfully after 98 iterations, 188 evaluations
accept destroy segment 1617
random destroy transition at 1618
optimisation finished successfully after 141 iterations, 255 evaluations
random destroy transition at 1619
optimisation finished successfully after 87 iterations, 173 evaluations
random create transition at 516
optimisation finished successfully after 68 iterations, 169 evaluations
random create transition at 517
optimisation finished successfully after 107 iterations, 202 evaluations
accept create segment at 517
random create transition at 1157
optimisation finished successfully after 105 iterations, 207 evaluations
accept create segment at 1157
random create transition at 1314
optimisation finished successfully after 56 iterations, 143 evaluations
accept create segment at 1314
random create transition at 1395
optimisation finished successfully after 73 iterations, 165 evaluations
accept create segment at 1395
random create transition at 1316
optimisation finished successfully after 25 iterations, 86 evaluations
random create transition at 1620
optimisation finished successfully after 52 iterations, 159 evaluations
accept create segment at 1620
random destroy transition at 1621
optimisation finished successfully after 45 iterations, 115 evaluations
accept destroy segment 1621
random destroy transition at 1622
optimisation finished successfully after 92 iterations, 180 evaluations
accept destroy segment 1622
random create transition at 1623
optimisation finished successfully after 100 iterations, 206 evaluations
random destroy transition at 1624
optimisation finished successfully after 49 iterations, 124 evaluations
accept destroy segment 1624
random create transition at 1625
random destroy transition at 1626
optimisation finished successfully after 43 iterations, 112 evaluations
accept destroy segment 1626
random create transition at 1627
random destroy transition at 1628
optimisation finished successfully after 121 iterations, 216 evaluations
accept destroy segment 1628
random destroy transition at 1631
optimisation finished successfully after 181 iterations, 313 evaluations
random destroy transition at 1632
optimisation finished successfully after 132 iterations, 275 evaluations
random destroy transition at 1633
optimisation finished successfully after 57 iterations, 122 evaluations
accept destroy segment 1633
random destroy transition at 1627
optimisation finished successfully after 66 iterations, 142 evaluations
accept destroy segment 1627
random destroy transition at 1316
optimisation finished successfully after 50 iterations, 100 evaluations
accept destroy segment 1316
random create transition at 1634
optimisation finished successfully after 82 iterations, 177 evaluations
random create transition at 1637
optimisation finished successfully after 83 iterations, 180 evaluations
random create transition at 527
optimisation finished successfully after 89 iterations, 187 evaluations
random destroy transition at 530
optimisation finished successfully after 115 iterations, 212 evaluations
random destroy transition at 536
optimisation finished successfully after 231 iterations, 384 evaluations
random destroy transition at 541
optimisation finished successfully after 61 iterations, 131 evaluations
accept destroy segment 541
random create transition at 9
optimisation failed with message Maximum number of function evaluations has been exceeded. after 550 iterations, 2000 evaluations
accept create segment at 9
random create transition at 10
optimisation finished successfully after 263 iterations, 455 evaluations
random create transition at 1638
optimisation finished successfully after 145 iterations, 323 evaluations
random create transition at 1639
random destroy transition at 1640
optimisation finished successfully after 66 iterations, 154 evaluations
accept destroy segment 1640
random create transition at 10
optimisation finished successfully after 119 iterations, 233 evaluations
accept create segment at 10
random destroy transition at 11
optimisation finished successfully after 92 iterations, 175 evaluations
random create transition at 1641
optimisation finished successfully after 80 iterations, 195 evaluations
random create transition at 1642
optimisation finished successfully after 100 iterations, 204 evaluations
accept create segment at 1642
random destroy transition at 1643
optimisation finished successfully after 75 iterations, 152 evaluations
random destroy transition at 1644
optimisation finished successfully after 71 iterations, 147 evaluations
accept destroy segment 1644
random create transition at 1645
optimisation finished successfully after 125 iterations, 251 evaluations
accept create segment at 1645
random create transition at 1643
optimisation finished successfully after 72 iterations, 177 evaluations
random destroy transition at 1646
optimisation finished successfully after 112 iterations, 210 evaluations
random create transition at 1647
optimisation finished successfully after 60 iterations, 155 evaluations
random destroy transition at 1648
optimisation finished successfully after 79 iterations, 161 evaluations
accept destroy segment 1648
random create transition at 1643
optimisation finished successfully after 109 iterations, 216 evaluations
random destroy transition at 1649
optimisation finished successfully after 85 iterations, 169 evaluations
accept destroy segment 1649
random create transition at 1643
optimisation finished successfully after 111 iterations, 224 evaluations
accept create segment at 1643
random create transition at 11
optimisation finished successfully after 132 iterations, 239 evaluations
random destroy transition at 1650
optimisation finished successfully after 103 iterations, 212 evaluations
random create transition at 1651
optimisation finished successfully after 107 iterations, 210 evaluations
accept create segment at 1651
random destroy transition at 1652
optimisation finished successfully after 80 iterations, 159 evaluations
random create transition at 1653
optimisation finished successfully after 86 iterations, 195 evaluations
accept create segment at 1653
random create transition at 1654
optimisation finished successfully after 73 iterations, 179 evaluations
random destroy transition at 1655
optimisation finished successfully after 81 iterations, 182 evaluations
accept destroy segment 1655
random create transition at 1656
optimisation finished successfully after 94 iterations, 207 evaluations
accept create segment at 1656
random destroy transition at 1654
optimisation finished successfully after 84 iterations, 167 evaluations
random create transition at 1657
optimisation finished successfully after 210 iterations, 374 evaluations
accept create segment at 1657
random create transition at 1658
random destroy transition at 1659
optimisation finished successfully after 75 iterations, 172 evaluations
random destroy transition at 1660
optimisation finished successfully after 119 iterations, 230 evaluations
accept destroy segment 1660
random create transition at 1661
optimisation finished successfully after 147 iterations, 278 evaluations
random create transition at 1662
optimisation finished successfully after 166 iterations, 297 evaluations
accept create segment at 1662
random create transition at 1661
optimisation finished successfully after 94 iterations, 189 evaluations
random create transition at 1663
optimisation failed with message Maximum number of function evaluations has been exceeded. after 247 iterations, 2000 evaluations
random destroy transition at 1664
optimisation finished successfully after 103 iterations, 208 evaluations
accept destroy segment 1664
random destroy transition at 1661
optimisation finished successfully after 90 iterations, 193 evaluations
accept destroy segment 1661
random destroy transition at 1658
optimisation finished successfully after 171 iterations, 321 evaluations
random create transition at 1666
optimisation finished successfully after 96 iterations, 222 evaluations
accept create segment at 1666
random create transition at 1658
optimisation failed with message Maximum number of function evaluations has been exceeded. after 819 iterations, 2000 evaluations
random create transition at 1667
optimisation finished successfully after 98 iterations, 231 evaluations
accept create segment at 1667
random create transition at 1668
optimisation finished successfully after 131 iterations, 247 evaluations
accept create segment at 1668
random create transition at 1658
optimisation finished successfully after 134 iterations, 252 evaluations
random create transition at 1669
optimisation finished successfully after 119 iterations, 249 evaluations
random destroy transition at 1670
optimisation failed with message Maximum number of function evaluations has been exceeded. after 250 iterations, 1600 evaluations
random destroy transition at 1671
optimisation finished successfully after 59 iterations, 148 evaluations
accept destroy segment 1671
random destroy transition at 1672
optimisation finished successfully after 120 iterations, 229 evaluations
random create transition at 1673
optimisation finished successfully after 64 iterations, 176 evaluations
accept create segment at 1673
random destroy transition at 1672
optimisation finished successfully after 137 iterations, 260 evaluations
accept destroy segment 1672
random create transition at 1658
optimisation finished successfully after 169 iterations, 317 evaluations
random destroy transition at 1674
optimisation finished successfully after 68 iterations, 153 evaluations
accept destroy segment 1674
random create transition at 1676
optimisation finished successfully after 145 iterations, 275 evaluations
accept create segment at 1676
random create transition at 1658
optimisation finished successfully after 143 iterations, 265 evaluations
random destroy transition at 1677
optimisation failed with message Maximum number of function evaluations has been exceeded. after 699 iterations, 1600 evaluations
random destroy transition at 1678
optimisation finished successfully after 88 iterations, 183 evaluations
accept destroy segment 1678
random destroy transition at 1679
optimisation finished successfully after 78 iterations, 172 evaluations
accept destroy segment 1679
random destroy transition at 1658
optimisation finished successfully after 101 iterations, 200 evaluations
random destroy transition at 1681
optimisation failed with message Maximum number of function evaluations has been exceeded. after 566 iterations, 1600 evaluations
accept destroy segment 1681
random destroy transition at 1658
optimisation finished successfully after 122 iterations, 219 evaluations
random destroy transition at 1682
optimisation failed with message Maximum number of function evaluations has been exceeded. after 598 iterations, 1600 evaluations
random create transition at 11
optimisation finished successfully after 110 iterations, 214 evaluations
accept create segment at 11
random destroy transition at 12
optimisation finished successfully after 75 iterations, 161 evaluations
random create transition at 1683
optimisation finished successfully after 139 iterations, 279 evaluations
accept create segment at 1683
random create transition at 1684
optimisation finished successfully after 93 iterations, 196 evaluations
accept create segment at 1684
random create transition at 12
optimisation finished successfully after 102 iterations, 212 evaluations
random destroy transition at 1685
optimisation finished successfully after 93 iterations, 183 evaluations
accept destroy segment 1685
random destroy transition at 1686
optimisation finished successfully after 103 iterations, 205 evaluations
accept destroy segment 1686
random create transition at 1687
optimisation finished successfully after 95 iterations, 216 evaluations
random create transition at 1688
optimisation finished successfully after 97 iterations, 202 evaluations
random create transition at 1690
optimisation finished successfully after 109 iterations, 208 evaluations
accept create segment at 1690
random create transition at 1687
optimisation finished successfully after 88 iterations, 209 evaluations
accept create segment at 1687
random destroy transition at 1688
optimisation finished successfully after 108 iterations, 207 evaluations
accept destroy segment 1688
random create transition at 12
optimisation finished successfully after 102 iterations, 193 evaluations
random destroy transition at 1691
optimisation finished successfully after 79 iterations, 175 evaluations
random destroy transition at 1692
optimisation finished successfully after 77 iterations, 180 evaluations
accept destroy segment 1692
random create transition at 1693
optimisation finished successfully after 92 iterations, 190 evaluations
random destroy transition at 1695
optimisation finished successfully after 76 iterations, 166 evaluations
accept destroy segment 1695
random destroy transition at 12
optimisation finished successfully after 103 iterations, 206 evaluations
accept destroy segment 12
random create transition at 955
optimisation finished successfully after 69 iterations, 190 evaluations
accept create segment at 955
random create transition at 741
optimisation finished successfully after 73 iterations, 177 evaluations
random create transition at 1696
optimisation finished successfully after 53 iterations, 152 evaluations
accept create segment at 1696
random create transition at 1698
optimisation finished successfully after 74 iterations, 178 evaluations
accept create segment at 1698
random destroy transition at 1699
optimisation finished successfully after 34 iterations, 106 evaluations
accept destroy segment 1699
random destroy transition at 1700
optimisation finished successfully after 62 iterations, 145 evaluations
accept destroy segment 1700
random destroy transition at 741
optimisation finished successfully after 66 iterations, 155 evaluations
random destroy transition at 1701
optimisation finished successfully after 96 iterations, 208 evaluations
random destroy transition at 1702
optimisation finished successfully after 63 iterations, 142 evaluations
accept destroy segment 1702
random create transition at 1703
random destroy transition at 1706
optimisation finished successfully after 54 iterations, 136 evaluations
accept destroy segment 1706
random destroy transition at 741
optimisation finished successfully after 78 iterations, 158 evaluations
accept destroy segment 741
random destroy transition at 742
optimisation finished successfully after 89 iterations, 173 evaluations
accept destroy segment 742
random create transition at 17
optimisation finished successfully after 122 iterations, 245 evaluations
accept create segment at 17
random destroy transition at 1450
optimisation finished successfully after 71 iterations, 162 evaluations
accept destroy segment 1450
random destroy transition at 1455
optimisation finished successfully after 60 iterations, 147 evaluations
accept destroy segment 1455
random create transition at 1463
optimisation failed with message Maximum number of function evaluations has been exceeded. after 280 iterations, 2000 evaluations
random destroy transition at 1707
optimisation failed with message Maximum number of function evaluations has been exceeded. after 376 iterations, 1600 evaluations
random create transition at 1710
optimisation finished successfully after 122 iterations, 254 evaluations
accept create segment at 1710
random create transition at 1711
optimisation finished successfully after 70 iterations, 181 evaluations
random destroy transition at 1714
optimisation failed with message Maximum number of function evaluations has been exceeded. after 464 iterations, 1600 evaluations
random destroy transition at 1715
optimisation finished successfully after 139 iterations, 270 evaluations
random destroy transition at 1716
optimisation finished successfully after 124 iterations, 226 evaluations
accept destroy segment 1716
random destroy transition at 1711
optimisation failed with message Maximum number of function evaluations has been exceeded. after 504 iterations, 1600 evaluations
random create transition at 1717
optimisation finished successfully after 111 iterations, 229 evaluations
accept create segment at 1717
random create transition at 1711
optimisation finished successfully after 133 iterations, 255 evaluations
random destroy transition at 1718
optimisation finished successfully after 191 iterations, 335 evaluations
random create transition at 1719
optimisation finished successfully after 131 iterations, 284 evaluations
accept create segment at 1719
random destroy transition at 1711
optimisation finished successfully after 139 iterations, 235 evaluations
random create transition at 1720
optimisation finished successfully after 124 iterations, 258 evaluations
random destroy transition at 1721
optimisation finished successfully after 150 iterations, 271 evaluations
accept destroy segment 1721
random create transition at 1711
optimisation finished successfully after 71 iterations, 163 evaluations
random create transition at 1722
optimisation finished successfully after 82 iterations, 197 evaluations
accept create segment at 1722
random create transition at 1711
optimisation failed with message Maximum number of function evaluations has been exceeded. after 253 iterations, 2000 evaluations
random create transition at 1723
optimisation finished successfully after 115 iterations, 241 evaluations
random destroy transition at 1724
optimisation finished successfully after 50 iterations, 139 evaluations
accept destroy segment 1724
random destroy transition at 1711
optimisation finished successfully after 90 iterations, 185 evaluations
random destroy transition at 1725
optimisation finished successfully after 87 iterations, 167 evaluations
accept destroy segment 1725
random create transition at 1711
optimisation finished successfully after 97 iterations, 211 evaluations
random destroy transition at 1726
optimisation finished successfully after 97 iterations, 196 evaluations
accept destroy segment 1726
random create transition at 1711
optimisation finished successfully after 57 iterations, 147 evaluations
accept create segment at 1711
random destroy transition at 1714
optimisation finished successfully after 100 iterations, 199 evaluations
random destroy transition at 1727
optimisation finished successfully after 151 iterations, 272 evaluations
random create transition at 1728
optimisation finished successfully after 83 iterations, 196 evaluations
random destroy transition at 1729
optimisation finished successfully after 79 iterations, 156 evaluations
accept destroy segment 1729
random create transition at 1714
optimisation finished successfully after 109 iterations, 228 evaluations
random destroy transition at 1730
optimisation finished successfully after 130 iterations, 235 evaluations
random create transition at 560
optimisation finished successfully after 133 iterations, 254 evaluations
random create transition at 561
optimisation finished successfully after 80 iterations, 178 evaluations
random create transition at 568
optimisation finished successfully after 89 iterations, 193 evaluations
accept create segment at 568
random create transition at 1058
optimisation finished successfully after 251 iterations, 434 evaluations
random destroy transition at 1731
optimisation finished successfully after 71 iterations, 166 evaluations
random create transition at 1732
optimisation failed with message Maximum number of function evaluations has been exceeded. after 272 iterations, 2000 evaluations
random destroy transition at 574
optimisation finished successfully after 110 iterations, 196 evaluations
random destroy transition at 577
optimisation finished successfully after 92 iterations, 178 evaluations
random destroy transition at 580
optimisation finished successfully after 204 iterations, 345 evaluations
random destroy transition at 582
optimisation finished successfully after 90 iterations, 183 evaluations
random create transition at 589
optimisation failed with message Maximum number of function evaluations has been exceeded. after 804 iterations, 2000 evaluations
random destroy transition at 596
optimisation failed with message Maximum number of function evaluations has been exceeded. after 246 iterations, 1600 evaluations
random destroy transition at 599
optimisation finished successfully after 64 iterations, 151 evaluations
random create transition at 605
optimisation finished successfully after 86 iterations, 185 evaluations
random create transition at 608
optimisation finished successfully after 150 iterations, 281 evaluations
random destroy transition at 617
optimisation finished successfully after 77 iterations, 163 evaluations
accept destroy segment 617
random destroy transition at 795
optimisation finished successfully after 191 iterations, 315 evaluations
random destroy transition at 1733
optimisation finished successfully after 96 iterations, 192 evaluations
random create transition at 619
optimisation finished successfully after 82 iterations, 178 evaluations
accept create segment at 619
random destroy transition at 163
optimisation finished successfully after 101 iterations, 180 evaluations
random create transition at 1734
optimisation finished successfully after 65 iterations, 174 evaluations
accept create segment at 1734
random create transition at 1735
optimisation finished successfully after 135 iterations, 238 evaluations
random destroy transition at 1736
optimisation finished successfully after 81 iterations, 171 evaluations
accept destroy segment 1736
random destroy transition at 1737
optimisation finished successfully after 118 iterations, 217 evaluations
random destroy transition at 1738
optimisation finished successfully after 71 iterations, 149 evaluations
accept destroy segment 1738
random destroy transition at 1737
optimisation finished successfully after 101 iterations, 187 evaluations
random create transition at 1739
optimisation finished successfully after 93 iterations, 201 evaluations
accept create segment at 1739
random destroy transition at 1737
optimisation finished successfully after 134 iterations, 249 evaluations
accept destroy segment 1737
random create transition at 1735
optimisation finished successfully after 97 iterations, 202 evaluations
random create transition at 1740
optimisation finished successfully after 83 iterations, 174 evaluations
random destroy transition at 1742
optimisation finished successfully after 102 iterations, 192 evaluations
random create transition at 163
optimisation finished successfully after 139 iterations, 244 evaluations
accept create segment at 163
random create transition at 833
random create transition at 1743
optimisation finished successfully after 102 iterations, 206 evaluations
random destroy transition at 1744
optimisation finished successfully after 87 iterations, 191 evaluations
random create transition at 620
optimisation finished successfully after 106 iterations, 206 evaluations
random create transition at 621
optimisation finished successfully after 93 iterations, 185 evaluations
accept create segment at 621
random destroy transition at 268
optimisation finished successfully after 57 iterations, 139 evaluations
random create transition at 1745
optimisation finished successfully after 54 iterations, 137 evaluations
accept create segment at 1745
random destroy transition at 1746
optimisation finished successfully after 39 iterations, 115 evaluations
accept destroy segment 1746
random create transition at 268
optimisation finished successfully after 68 iterations, 169 evaluations
random destroy transition at 1747
optimisation finished successfully after 113 iterations, 200 evaluations
accept destroy segment 1747
random create transition at 1749
random destroy transition at 1750
optimisation finished successfully after 162 iterations, 275 evaluations
accept destroy segment 1750
random create transition at 1749
optimisation finished successfully after 64 iterations, 147 evaluations
random create transition at 1751
optimisation finished successfully after 56 iterations, 156 evaluations
accept create segment at 1751
random create transition at 1749
optimisation finished successfully after 88 iterations, 188 evaluations
accept create segment at 1749
random destroy transition at 268
optimisation finished successfully after 130 iterations, 248 evaluations
random destroy transition at 1752
optimisation finished successfully after 63 iterations, 144 evaluations
accept destroy segment 1752
random destroy transition at 1753
optimisation finished successfully after 72 iterations, 164 evaluations
accept destroy segment 1753
random create transition at 1754
optimisation finished successfully after 84 iterations, 183 evaluations
random create transition at 1755
optimisation failed with message Maximum number of function evaluations has been exceeded. after 277 iterations, 2000 evaluations
random create transition at 1757
optimisation finished successfully after 74 iterations, 162 evaluations
random destroy transition at 268
optimisation failed with message Maximum number of function evaluations has been exceeded. after 289 iterations, 1600 evaluations
random destroy transition at 625
optimisation finished successfully after 109 iterations, 199 evaluations
accept destroy segment 625
random destroy transition at 226
optimisation finished successfully after 93 iterations, 173 evaluations
accept destroy segment 226
random destroy transition at 660
optimisation finished successfully after 110 iterations, 219 evaluations
random destroy transition at 1759
optimisation finished successfully after 108 iterations, 207 evaluations
random destroy transition at 630
optimisation finished successfully after 147 iterations, 253 evaluations
random create transition at 631
random create transition at 634
optimisation finished successfully after 102 iterations, 202 evaluations
accept create segment at 634
random create transition at 910
optimisation finished successfully after 105 iterations, 222 evaluations
random destroy transition at 1760
optimisation finished successfully after 74 iterations, 152 evaluations
random create transition at 1761
optimisation finished successfully after 111 iterations, 222 evaluations
accept create segment at 1761
random create transition at 910
optimisation finished successfully after 38 iterations, 143 evaluations
random create transition at 1762
optimisation finished successfully after 111 iterations, 223 evaluations
accept create segment at 1762
random destroy transition at 1763
optimisation finished successfully after 38 iterations, 119 evaluations
accept destroy segment 1763
random destroy transition at 910
optimisation finished successfully after 244 iterations, 402 evaluations
accept destroy segment 910
random create transition at 1563
optimisation finished successfully after 74 iterations, 184 evaluations
random destroy transition at 1764
optimisation finished successfully after 118 iterations, 209 evaluations
accept destroy segment 1764
random destroy transition at 1767
optimisation finished successfully after 186 iterations, 312 evaluations
random destroy transition at 1768
optimisation finished successfully after 112 iterations, 209 evaluations
random destroy transition at 640
optimisation finished successfully after 190 iterations, 328 evaluations
random destroy transition at 643
optimisation failed with message Maximum number of function evaluations has been exceeded. after 492 iterations, 1600 evaluations
random create transition at 660
optimisation failed with message Maximum number of function evaluations has been exceeded. after 247 iterations, 2000 evaluations
random create transition at 665
optimisation finished successfully after 106 iterations, 218 evaluations
random destroy transition at 671
optimisation finished successfully after 94 iterations, 194 evaluations
accept destroy segment 671
random create transition at 941
optimisation failed with message Maximum number of function evaluations has been exceeded. after 313 iterations, 2000 evaluations
random create transition at 1769
optimisation finished successfully after 91 iterations, 193 evaluations
accept create segment at 1769
random create transition at 941
optimisation failed with message Maximum number of function evaluations has been exceeded. after 279 iterations, 2000 evaluations
accept create segment at 941
random create transition at 379
random destroy transition at 1770
optimisation finished successfully after 123 iterations, 224 evaluations
random create transition at 1771
optimisation failed with message Maximum number of function evaluations has been exceeded. after 251 iterations, 2000 evaluations
accept create segment at 1771
random create transition at 1772
optimisation finished successfully after 71 iterations, 170 evaluations
accept create segment at 1772
random destroy transition at 1773
optimisation failed with message Maximum number of function evaluations has been exceeded. after 306 iterations, 1600 evaluations
accept destroy segment 1773
random destroy transition at 379
optimisation finished successfully after 131 iterations, 236 evaluations
random create transition at 1774
optimisation failed with message Maximum number of function evaluations has been exceeded. after 272 iterations, 2000 evaluations
accept create segment at 1774
random create transition at 1775
optimisation finished successfully after 90 iterations, 228 evaluations
accept create segment at 1775
random create transition at 1776
optimisation finished successfully after 111 iterations, 241 evaluations
accept create segment at 1776
random destroy transition at 1778
optimisation failed with message Maximum number of function evaluations has been exceeded. after 213 iterations, 1600 evaluations
accept destroy segment 1778
random create transition at 379
random create transition at 1779
optimisation finished successfully after 114 iterations, 239 evaluations
random create transition at 1780
optimisation finished successfully after 112 iterations, 241 evaluations
random create transition at 1781
optimisation finished successfully after 98 iterations, 204 evaluations
accept create segment at 1781
random destroy transition at 1782
optimisation finished successfully after 89 iterations, 190 evaluations
accept destroy segment 1782
random create transition at 1783
random destroy transition at 1785
optimisation failed with message Maximum number of function evaluations has been exceeded. after 217 iterations, 1600 evaluations
accept destroy segment 1785
random destroy transition at 379
optimisation finished successfully after 90 iterations, 190 evaluations
random destroy transition at 1786
optimisation finished successfully after 88 iterations, 176 evaluations
accept destroy segment 1786
random create transition at 1788
random destroy transition at 1789
optimisation failed with message Maximum number of function evaluations has been exceeded. after 221 iterations, 1600 evaluations
accept destroy segment 1789
random create transition at 379
random create transition at 1790
optimisation finished successfully after 87 iterations, 211 evaluations
accept create segment at 1790
random create transition at 1791
optimisation failed with message Maximum number of function evaluations has been exceeded. after 794 iterations, 2000 evaluations
random destroy transition at 1792
optimisation finished successfully after 96 iterations, 195 evaluations
accept destroy segment 1792
random destroy transition at 1793
optimisation failed with message Maximum number of function evaluations has been exceeded. after 216 iterations, 1600 evaluations
accept destroy segment 1793
random destroy transition at 1791
optimisation failed with message Maximum number of function evaluations has been exceeded. after 232 iterations, 1600 evaluations
random destroy transition at 1795
optimisation finished successfully after 71 iterations, 193 evaluations
accept destroy segment 1795
random destroy transition at 1791
optimisation finished successfully after 115 iterations, 222 evaluations
random create transition at 1796
optimisation finished successfully after 135 iterations, 256 evaluations
accept create segment at 1796
random create transition at 1791
optimisation failed with message Maximum number of function evaluations has been exceeded. after 244 iterations, 2000 evaluations
accept create segment at 1791
random create transition at 379
random destroy transition at 1797
optimisation finished successfully after 124 iterations, 225 evaluations
random create transition at 1798
optimisation finished successfully after 87 iterations, 189 evaluations
random create transition at 1799
optimisation finished successfully after 87 iterations, 192 evaluations
accept create segment at 1799
random destroy transition at 1800
optimisation failed with message Maximum number of function evaluations has been exceeded. after 501 iterations, 1600 evaluations
accept destroy segment 1800
random destroy transition at 379
optimisation failed with message Maximum number of function evaluations has been exceeded. after 594 iterations, 1600 evaluations
random destroy transition at 1801
optimisation finished successfully after 76 iterations, 160 evaluations
accept destroy segment 1801
random destroy transition at 1803
optimisation failed with message Maximum number of function evaluations has been exceeded. after 215 iterations, 1600 evaluations
random create transition at 1804
optimisation finished successfully after 89 iterations, 193 evaluations
accept create segment at 1804
random destroy transition at 1803
optimisation failed with message Maximum number of function evaluations has been exceeded. after 458 iterations, 1600 evaluations
random destroy transition at 1805
optimisation finished successfully after 77 iterations, 161 evaluations
random create transition at 1806
optimisation finished successfully after 107 iterations, 232 evaluations
accept create segment at 1806
random destroy transition at 1803
optimisation failed with message Maximum number of function evaluations has been exceeded. after 219 iterations, 1600 evaluations
random destroy transition at 1807
optimisation finished successfully after 104 iterations, 206 evaluations
accept destroy segment 1807
random create transition at 1808
optimisation finished successfully after 108 iterations, 220 evaluations
random destroy transition at 1809
optimisation finished successfully after 72 iterations, 163 evaluations
accept destroy segment 1809
random create transition at 1808
random create transition at 1810
optimisation finished successfully after 97 iterations, 197 evaluations
random create transition at 379
random create transition at 675
random create transition at 688
optimisation finished successfully after 98 iterations, 220 evaluations
random destroy transition at 691
optimisation finished successfully after 108 iterations, 214 evaluations
accept destroy segment 691
random destroy transition at 406
optimisation finished successfully after 113 iterations, 216 evaluations
random create transition at 1811
optimisation finished successfully after 218 iterations, 384 evaluations
random create transition at 406
optimisation failed with message Maximum number of function evaluations has been exceeded. after 797 iterations, 2000 evaluations
random destroy transition at 694
optimisation finished successfully after 83 iterations, 162 evaluations
random destroy transition at 701
optimisation finished successfully after 65 iterations, 151 evaluations
random destroy transition at 703
optimisation failed with message Maximum number of function evaluations has been exceeded. after 505 iterations, 1600 evaluations
random destroy transition at 708
optimisation finished successfully after 86 iterations, 185 evaluations
random create transition at 716
optimisation finished successfully after 178 iterations, 319 evaluations
random destroy transition at 717
optimisation finished successfully after 145 iterations, 258 evaluations
random create transition at 718
optimisation finished successfully after 71 iterations, 186 evaluations
accept create segment at 718
random create transition at 418
random destroy transition at 1812
optimisation finished successfully after 78 iterations, 185 evaluations
accept destroy segment 1812
random create transition at 1813
optimisation finished successfully after 73 iterations, 175 evaluations
accept create segment at 1813
random destroy transition at 418
optimisation finished successfully after 80 iterations, 176 evaluations
accept destroy segment 418
random create transition at 813
optimisation finished successfully after 109 iterations, 225 evaluations
random create transition at 1814
optimisation finished successfully after 111 iterations, 239 evaluations
accept create segment at 1814
random create transition at 1815
optimisation finished successfully after 62 iterations, 162 evaluations
accept create segment at 1815
random create transition at 1817
random create transition at 1818
optimisation finished successfully after 125 iterations, 253 evaluations
random create transition at 1819
optimisation finished successfully after 107 iterations, 216 evaluations
random destroy transition at 1820
optimisation finished successfully after 47 iterations, 146 evaluations
accept destroy segment 1820
random destroy transition at 1821
optimisation finished successfully after 85 iterations, 191 evaluations
accept destroy segment 1821
random create transition at 1817
optimisation finished successfully after 89 iterations, 203 evaluations
random create transition at 1823
optimisation finished successfully after 95 iterations, 220 evaluations
accept create segment at 1823
random destroy transition at 1817
optimisation finished successfully after 48 iterations, 136 evaluations
random destroy transition at 1824
optimisation finished successfully after 96 iterations, 202 evaluations
accept destroy segment 1824
random create transition at 1825
optimisation finished successfully after 95 iterations, 215 evaluations
accept create segment at 1825
random destroy transition at 1817
optimisation finished successfully after 64 iterations, 154 evaluations
accept destroy segment 1817
random create transition at 813
optimisation finished successfully after 88 iterations, 206 evaluations
accept create segment at 813
random create transition at 1116
optimisation finished successfully after 74 iterations, 194 evaluations
random create transition at 1826
optimisation finished successfully after 98 iterations, 213 evaluations
random create transition at 1827
optimisation finished successfully after 82 iterations, 206 evaluations
accept create segment at 1827
random create transition at 1829
random create transition at 1830
optimisation finished successfully after 118 iterations, 255 evaluations
random create transition at 1831
optimisation finished successfully after 110 iterations, 219 evaluations
accept create segment at 1831
random create transition at 1116
optimisation finished successfully after 84 iterations, 193 evaluations
accept create segment at 1116
random destroy transition at 1117
optimisation finished successfully after 40 iterations, 129 evaluations
accept destroy segment 1117
random create transition at 1118
random create transition at 1832
optimisation finished successfully after 91 iterations, 238 evaluations
random create transition at 1833
optimisation finished successfully after 116 iterations, 229 evaluations
random destroy transition at 1834
optimisation finished successfully after 127 iterations, 265 evaluations
accept destroy segment 1834
random create transition at 1835
